Encoder,LearningAlgorithm,Baseball,UKHouseOfCommons,ca2006,codling,gtcars,midwest,mpg,msleep,myeloid,nassCDS,races2000,terrorism,txhousing,us_rent_income,water,MeanScore
DropEncoder,KNeighborsRegressor,0.8639999999999999,1.2432432432432434,1.2607003891050579,1.2670807453416157,0.5957446808510641,1.061333333333333,0.7142857142857141,1.3949579831932775,0.1255230125523005,2.37869822485207,1.2610837438423643,0.09784735812133226,1.5116279069767442,0.11275964391691404,1.0620689655172415,0.9967303296754847
SumEncoder,KNeighborsRegressor,1.2000000000000002,1.3660933660933665,1.1284046692607002,1.486542443064183,1.038297872340425,1.125333333333333,1.335403726708074,1.6537815126050421,0.5941422594142258,1.2899408284023663,1.28219563687544,0.05870841487280075,1.2790697674418603,0.13649851632047488,0.0965517241379311,1.004730938058015
HashingEncoder,KNeighborsRegressor,1.2400000000000002,1.5577395577395579,1.1867704280155642,1.3209109730848865,0.8680851063829791,1.0719999999999998,1.043478260869565,1.6941176470588237,0.1589958158995809,1.7278106508875737,1.2723434201266712,0.05088062622309166,1.4418604651162787,0.5163204747774481,0.0965517241379311,1.0165243433546636
BackwardDifferenceEncoder,KNeighborsRegressor,1.5280000000000005,2.437346437346438,1.22568093385214,1.30848861283644,1.3361702127659572,1.6533333333333329,1.4534161490683226,1.5495798319327732,0.22594142259414166,1.3964497041420114,1.270935960591133,0.05870841487280075,1.3953488372093024,1.7863501483679523,0.17931034482758634,1.2536706895826888
CountEncoder,KNeighborsRegressor,3.2,1.7641277641277644,1.1439688715953307,1.6231884057971022,2.961702127659574,1.8399999999999996,3.8385093167701854,1.9361344537815128,1.0209205020920507,1.2426035502958575,1.5045742434904996,0.20352250489237014,1.4186046511627908,0.15430267062314537,0.08965517241379317,1.5961209489801316
HelmertEncoder,MLPRegressor2,3.4400000000000004,6.063882063882065,0.12451361867704289,0.5797101449275366,2.0851063829787235,3.861333333333332,1.5652173913043474,1.8991596638655466,1.3138075313807531,0.9822485207100585,0.16748768472906403,1.1272015655577325,0.48837209302325574,2.605341246290801,0.2827586206896554,1.7724093240899945
OrdinalEncoder,SVR,0.9199999999999999,4.732186732186734,0.9727626459143967,0.9855072463768121,1.8382978723404255,3.647999999999999,2.037267080745341,2.5277310924369747,0.0,0.39053254437869717,1.4327938071780437,0.03913894324853152,1.9302325581395345,5.614243323442136,0.35172413793103474,1.8280278656212439
OrdinalEncoder,MLPRegressor2,0.6480000000000001,14.972972972972977,0.02723735408560313,0.0579710144927537,2.893617021276595,2.858666666666666,0.8198757763975154,1.4554621848739497,1.1380753138075321,0.5325443786982239,0.11259676284306828,1.142857142857144,0.255813953488372,1.43026706231454,0.28965517241379335,1.909040851812582
HelmertEncoder,MLPRegressor,4.192,10.982800982800985,0.2645914396887159,0.6211180124223606,2.2553191489361692,4.271999999999999,1.62111801242236,1.9563025210084037,0.518828451882845,0.15384615384615394,0.2814919071076706,1.1741682974559697,0.5116279069767441,1.857566765578635,0.03448275862068968,2.0464841572498473
HelmertEncoder,SVR,3.3680000000000003,4.35872235872236,1.0233463035019452,1.6438923395445144,1.7361702127659573,3.8133333333333326,1.7577639751552794,2.258823529411765,0.08368200836820096,0.4497041420118333,1.442646023926812,0.0,2.302325581395349,6.468842729970326,0.29655172413793124,2.066920284149707
OrdinalEncoder,KNeighborsRegressor,3.136,4.717444717444718,1.22568093385214,1.3623188405797106,2.7063829787234037,3.466666666666665,2.3478260869565215,2.850420168067227,0.22594142259414166,1.3964497041420114,1.2878254750175933,0.0234833659491203,1.3953488372093024,4.9614243323442135,0.17931034482758634,2.0855015916249573
HelmertEncoder,KNeighborsRegressor,4.76,4.427518427518429,1.1284046692607002,2.115942028985508,2.2297872340425524,3.386666666666666,2.1428571428571423,2.658823529411765,0.5941422594142258,1.3254437869822482,1.318789584799437,0.10958904109589242,1.372093023255814,4.718100890207714,0.0965517241379311,2.158980667242402
OrdinalEncoder,MLPRegressor,1.7199999999999998,16.90909090909091,0.12451361867704289,0.23602484472049698,2.7999999999999985,3.7919999999999994,2.2236024844720492,1.7075630252100842,0.17573221757322108,0.15384615384615394,0.22519352568613657,1.19765166340509,0.4651162790697673,3.9465875370919883,0.027586206896551745,2.3803005643826323
CountEncoder,SVR,4.76,0.9926289926289927,1.7548638132295713,1.5031055900621124,2.5276595744680845,2.9279999999999986,4.080745341614906,1.7445378151260507,3.8744769874476996,1.0887573964497035,1.6425052779732583,0.10567514677103787,8.023255813953488,2.4569732937685456,0.4551724137931038,2.52922383048577
CountEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.3501945525291825,2.662525879917186,2.3829787234042548,2.581333333333333,3.0434782608695645,1.751260504201681,2.702928870292888,0.9585798816568041,1.1780436312456015,0.18786692759295545,13.97674418604651,2.4272997032640946,0.8413793103448275,2.8021998038054785
TargetEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.348837209302323,2.9851632047477747,1.7999999999999998,2.9016229001008873
LeaveOneOutEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.73109243697479,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.348837209302323,2.9851632047477747,1.7999999999999998,2.9018469897367414
GLMMEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.7106382978723402,2.4053333333333327,2.801242236024844,1.7915966386554623,2.6778242677824275,2.6035502958579873,1.135819845179451,0.20352250489237014,13.348837209302323,2.9851632047477747,1.7999999999999998,2.9087631507495733
MEstimateEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.372093023255811,3.0682492581602365,1.8068965517241378,2.9091721280402263
CatBoostEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.372093023255811,3.0682492581602365,1.8068965517241378,2.9091721280402263
SumEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.498054474708171,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.883720930232556,2.9258160237388724,1.531034482758621,2.913578478007177
PolynomialEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.883720930232556,3.6557863501483685,1.8068965517241378,2.9824497946378847
JamesSteinEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.9063829787234041,2.7413333333333325,2.8074534161490674,1.8285714285714287,2.6778242677824275,2.6035502958579873,1.135819845179451,0.20352250489237014,13.883720930232556,2.9851632047477747,1.7999999999999998,2.982750775537672
BaseNEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.883720930232556,3.8931750741839757,1.8068965517241378,2.9982757095735915
BinaryEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.883720930232556,3.8931750741839757,1.8068965517241378,2.9982757095735915
HashingEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.883720930232556,3.8931750741839757,1.8068965517241378,2.9982757095735915
DropEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.883720930232556,3.8931750741839757,1.8068965517241378,2.9982757095735915
OneHotEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.883720930232556,3.8931750741839757,1.8068965517241378,2.9982757095735915
BackwardDifferenceEncoder,ElasticNet,2.6959999999999997,3.292383292383293,1.525291828793774,2.654244306418221,1.651063829787234,2.4053333333333327,2.813664596273291,1.7277310924369749,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.883720930232556,3.8931750741839757,1.8068965517241378,2.9982757095735915
HelmertEncoder,ElasticNet,2.7119999999999997,4.216216216216217,1.498054474708171,2.592132505175985,2.2553191489361692,3.082666666666666,2.975155279503105,2.0134453781512605,2.6778242677824275,2.5798816568047327,1.135819845179451,0.21135029354207574,13.023255813953487,2.949554896142433,1.531034482758621,3.03024739503472
OrdinalEncoder,ElasticNet,2.7039999999999997,3.3267813267813278,1.525291828793774,2.633540372670809,2.2297872340425524,2.4799999999999995,2.813664596273291,1.9697478991596638,2.6778242677824275,2.6035502958579873,1.135819845179451,0.2074363992172212,13.906976744186045,3.9584569732937687,1.8068965517241378,3.065318288997497
CountEncoder,MLPRegressor2,0.6000000000000001,0.42260442260442266,0.16731517509727617,0.09109730848861296,2.714893617021275,1.669333333333333,3.1863354037267073,0.5042016806722689,0.5020920502092048,156.03550295857985,0.44194229415904285,1.2211350293542103,0.883720930232558,1.008902077151335,0.36551724137931063,11.320972901467293
CountEncoder,MLPRegressor,12.744,0.4373464373464374,0.9338521400778208,0.22774327122153218,2.953191489361701,2.0799999999999996,9.509316770186334,0.6722689075630252,5.322175732217575,168.91124260355028,0.9598874032371568,1.0606653620352262,0.7441860465116277,4.207715133531157,1.441379310344828,14.14699804047898
