Encoder,LearningAlgorithm,Baseball,UKHouseOfCommons,ca2006,codling,gtcars,midwest,mpg,msleep,myeloid,nassCDS,races2000,terrorism,txhousing,us_rent_income,water
JamesStein,KNN,0.8320610687022899,1.367396593673966,1.1597633136094674,1.2561983471074387,1.0042194092827008,1.4715909090909096,0.7267441860465115,1.5461912479740683,0.1596638655462177,1.1360946745562124,1.273903666427031,0.042553191489360896,1.3255813953488371,0.15189873417721533,0.11034482758620698
JamesStein,NN-1L,0.2061068702290078,0.17031630170316303,0.15779092702169636,0.10330578512396708,1.172995780590718,2.056818181818182,0.19186046511627888,0.8200972447325772,0.18487394957983116,0.05917159763313613,0.196980589503954,1.2085106382978745,0.37209302325581395,0.7151898734177214,0.027586206896551745
JamesStein,NN-2L,0.12213740458015278,0.072992700729927,0.185404339250493,0.016528925619834732,0.9873417721519001,1.7670454545454546,0.10465116279069774,0.5413290113452189,1.1848739495798313,0.42603550295857884,0.027318475916606702,1.331914893617027,0.04651162790697662,0.43037974683544306,0.35172413793103474
JamesStein,RF,0.09923664122137413,0.8077858880778589,0.4654832347140038,0.8677685950413229,0.5738396624472581,1.6363636363636362,0.40697674418604646,0.9854132901134526,0.21848739495798247,0.3195266272189351,1.0841121495327102,0.3106382978723429,0.3953488372093023,0.3417721518987343,0.6344827586206901
JamesStein,SVM,0.8244274809160304,1.0656934306569341,1.1360946745562128,1.239669421487604,0.9535864978902967,1.8636363636363638,0.6802325581395346,1.6110210696920586,0.10924369747899076,0.3076923076923079,1.4033069734004315,0.017021276595746627,1.0,1.8797468354430378,0.3586206896551727
LeaveOneOut,EN,2.564885496183206,3.2749391727493915,1.5502958579881654,2.619834710743803,1.6118143459915626,2.5625,2.633720930232557,1.6596434359805514,2.6890756302521006,2.6035502958579873,1.141624730409777,0.2255319148936173,13.325581395348834,3.189873417721519,1.7999999999999998
LeaveOneOut,GBT,0.015267175572519097,0.48661800486618007,0.17357001972386576,0.9256198347107442,0.700421940928271,0.03409090909090912,0.19767441860465096,0.41491085899513774,0.5966386554621845,0.0,1.0035945363048167,0.621276595744682,0.34883720930232553,0.28481012658227856,1.1724137931034484
LeaveOneOut,KNN,0.8625954198473281,1.391727493917275,1.1715976331360947,1.2975206611570251,0.7932489451476804,1.1022727272727273,0.8430232558139534,1.4068071312803894,0.1596638655462177,1.1360946745562124,1.273903666427031,0.042553191489360896,1.3488372093023255,0.1455696202531647,0.11034482758620698
LeaveOneOut,NN-1L,0.1908396946564887,0.15571776155717762,0.20512820512820504,0.16115702479338842,1.459915611814347,1.244318181818182,0.3662790697674418,0.34683954619124807,0.2521008403361338,0.04733727810650891,0.1063982746225737,1.4340425531914955,0.34883720930232553,0.0,0.0
LeaveOneOut,NN-2L,0.12213740458015278,0.06812652068126519,0.09467455621301782,0.0,1.1814345991561188,1.4943181818181823,0.12790697674418613,0.17504051863857367,1.2184873949579824,0.4497041420118333,0.0,1.336170212765961,0.023255813953488393,0.1772151898734177,0.33793103448275885
LeaveOneOut,RF,0.09160305343511459,0.778588807785888,0.5009861932938855,0.8801652892561989,0.2869198312236291,0.19886363636363655,0.2965116279069766,0.7585089141004864,0.21848739495798247,0.3195266272189351,1.0740474478792235,0.29787234042553384,0.3953488372093023,0.23417721518987344,0.6275862068965522
LeaveOneOut,SVM,0.8702290076335877,1.0608272506082723,1.1321499013806704,1.2892561983471078,0.4978902953586505,1.0284090909090908,0.7674418604651161,1.3776337115072939,0.10924369747899076,0.3195266272189351,1.3975557153127247,0.017021276595746627,0.9302325581395349,0.3544303797468354,0.3586206896551727
MEstimate,EN,2.564885496183206,3.2749391727493915,1.5502958579881654,2.619834710743803,1.6118143459915626,2.5625,2.633720930232557,1.6564019448946519,2.6890756302521006,2.6035502958579873,1.141624730409777,0.2255319148936173,13.348837209302323,3.278481012658228,1.8068965517241378
MEstimate,GBT,0.030534351145038195,0.5060827250608273,0.1814595660749506,0.9297520661157028,0.9029535864978916,1.1931818181818183,0.27325581395348825,0.5121555915721233,0.5798319327731088,0.0,1.0122214234363769,0.621276595744682,0.3255813953488371,0.47468354430379756,1.1724137931034484
MEstimate,KNN,0.847328244274809,1.3430656934306568,1.1992110453648914,1.2892561983471078,0.759493670886077,1.1590909090909092,0.7383720930232557,1.423014586709887,0.15126050420167989,1.1360946745562124,1.273903666427031,0.059574468085107524,1.3488372093023255,0.1455696202531647,0.11724137931034492
